depth,expected_energy,model_version,parameter_index,restart,round,seed,stage,step,value
3,-0.20545978717607422,liquidity,,5,,11,restart,,-0.17232101552082052
3,-0.20545978717607422,liquidity,,6,,11,restart,,0.5080254767067209
3,-0.20545978717607422,liquidity,,7,,11,restart,,-0.10130067493129931
3,-0.20545978717607422,liquidity,,8,,11,restart,,1.1612798586349602
3,-0.20545978717607422,liquidity,,9,,11,restart,,0.36527227350490105
3,-0.20545978717607422,liquidity,,10,,11,restart,,-0.1536747031080462
3,-0.20545978717607422,liquidity,,11,,11,restart,,1.237418828117526
3,-0.20545978717607422,liquidity,0,,0,11,coordinate_descent,0.6,-0.1881479396736926
3,-0.20545978717607422,liquidity,0,,0,11,coordinate_descent,0.6,-0.20166722171819323
3,-0.20545978717607422,liquidity,1,,0,11,coordinate_descent,0.6,-0.19390724484201685
3,-0.20545978717607422,liquidity,1,,0,11,coordinate_descent,0.6,-0.20525299379980522
3,-0.20545978717607422,liquidity,2,,0,11,coordinate_descent,0.6,-0.20528844686659972
3,-0.20545978717607422,liquidity,2,,0,11,coordinate_descent,0.6,-0.20441833901888934
3,-0.20545978717607422,liquidity,3,,0,11,coordinate_descent,0.6,0.7620448819494376
3,-0.20545978717607422,liquidity,3,,0,11,coordinate_descent,0.6,0.6170746535803568
3,-0.20545978717607422,liquidity,4,,0,11,coordinate_descent,0.6,0.7638522728062151
3,-0.20545978717607422,liquidity,4,,0,11,coordinate_descent,0.6,0.6196186983413872
3,-0.20545978717607422,liquidity,5,,0,11,coordinate_descent,0.6,1.0519980866470044
3,-0.20545978717607422,liquidity,5,,0,11,coordinate_descent,0.6,0.8474012037741319
3,-0.24156576222614282,liquidity,,0,,19,restart,,1.0099152126852144
3,-0.24156576222614282,liquidity,,1,,19,restart,,0.8368832279002841
3,-0.24156576222614282,liquidity,,2,,19,restart,,0.13719248544832224
3,-0.24156576222614282,liquidity,,3,,19,restart,,1.0270968161795682
3,-0.24156576222614282,liquidity,,4,,19,restart,,0.028837896518553882
3,-0.24156576222614282,liquidity,,5,,19,restart,,1.4110782195788207
3,-0.24156576222614282,liquidity,,6,,19,restart,,0.2709657648234416
3,-0.24156576222614282,liquidity,,7,,19,restart,,-0.027900442273938113
3,-0.24156576222614282,liquidity,,8,,19,restart,,0.6383629330761176
3,-0.24156576222614282,liquidity,,9,,19,restart,,-0.21624926196381167
3,-0.24156576222614282,liquidity,,10,,19,restart,,0.6176958304231599
3,-0.24156576222614282,liquidity,,11,,19,restart,,-0.1223219978887386
3,-0.24156576222614282,liquidity,0,,0,19,coordinate_descent,0.6,-0.13814628785638666
3,-0.24156576222614282,liquidity,0,,0,19,coordinate_descent,0.6,-0.20013640615614064
3,-0.24156576222614282,liquidity,1,,0,19,coordinate_descent,0.6,-0.18205633049030454
3,-0.24156576222614282,liquidity,1,,0,19,coordinate_descent,0.6,-0.23182318419783354
3,-0.24156576222614282,liquidity,2,,0,19,coordinate_descent,0.6,-0.2279583563369466
3,-0.24156576222614282,liquidity,2,,0,19,coordinate_descent,0.6,-0.23344918246180996
3,-0.24156576222614282,liquidity,3,,0,19,coordinate_descent,0.6,-0.22914162636209656
3,-0.24156576222614282,liquidity,3,,0,19,coordinate_descent,0.6,-0.23175870873259302
3,-0.24156576222614282,liquidity,4,,0,19,coordinate_descent,0.6,0.35604849556293106
3,-0.24156576222614282,liquidity,4,,0,19,coordinate_descent,0.6,0.14663568586460907
3,-0.24156576222614282,liquidity,5,,0,19,coordinate_descent,0.6,0.79676829804075
3,-0.24156576222614282,liquidity,5,,0,19,coordinate_descent,0.6,0.7942713642199144
3,-0.24156576222614282,liquidity,0,,1,19,coordinate_descent,0.3,-0.2168850317338819
3,-0.24156576222614282,liquidity,0,,1,19,coordinate_descent,0.3,-0.2340048284977042
3,-0.24156576222614282,liquidity,1,,1,19,coordinate_descent,0.3,-0.22637838618779188
3,-0.24156576222614282,liquidity,1,,1,19,coordinate_descent,0.3,-0.23704419483674527
3,-0.24156576222614282,liquidity,2,,1,19,coordinate_descent,0.3,-0.2384291567304401
3,-0.24156576222614282,liquidity,2,,1,19,coordinate_descent,0.3,-0.23704419483674527
3,-0.24156576222614282,liquidity,3,,1,19,coordinate_descent,0.3,-0.21460757630702773
3,-0.24156576222614282,liquidity,3,,1,19,coordinate_descent,0.3,-0.23513904488815957
3,-0.24156576222614282,liquidity,4,,1,19,coordinate_descent,0.3,0.007852604627437827
3,-0.24156576222614282,liquidity,4,,1,19,coordinate_descent,0.3,-0.12219264279878443
3,-0.24156576222614282,liquidity,5,,1,19,coordinate_descent,0.3,0.12599143477093858
3,-0.24156576222614282,liquidity,5,,1,19,coordinate_descent,0.3,0.14246171571122834
3,-0.24156576222614282,liquidity,0,,2,19,coordinate_descent,0.15,-0.2369303011279152
3,-0.24156576222614282,liquidity,0,,2,19,coordinate_descent,0.15,-0.23723717046132217
3,-0.24156576222614282,liquidity,1,,2,19,coordinate_descent,0.15,-0.2373275683194252
3,-0.24156576222614282,liquidity,1,,2,19,coordinate_descent,0.15,-0.23829433731428637
3,-0.24156576222614282,liquidity,2,,2,19,coordinate_descent,0.15,-0.23886250822442054
3,-0.24156576222614282,liquidity,2,,2,19,coordinate_descent,0.15,-0.2384291567304401
3,-0.24156576222614282,liquidity,3,,2,19,coordinate_descent,0.15,-0.22934233120826011
3,-0.24156576222614282,liquidity,3,,2,19,coordinate_descent,0.15,-0.2402891959633077
3,-0.24156576222614282,liquidity,4,,2,19,coordinate_descent,0.15,-0.1943719529208668
3,-0.24156576222614282,liquidity,4,,2,19,coordinate_descent,0.15,-0.2069447598757181
3,-0.24156576222614282,liquidity,5,,2,19,coordinate_descent,0.15,-0.13408620951050942
3,-0.24156576222614282,liquidity,5,,2,19,coordinate_descent,0.15,-0.14683856980716004
3,-0.24156576222614282,liquidity,0,,3,19,coordinate_descent,0.075,-0.23963576429325797
3,-0.24156576222614282,liquidity,0,,3,19,coordinate_descent,0.075,-0.2401429258351787
3,-0.24156576222614282,liquidity,1,,3,19,coordinate_descent,0.075,-0.24069262695500912
3,-0.24156576222614282,liquidity,1,,3,19,coordinate_descent,0.075,-0.2402891959633077
3,-0.24156576222614282,liquidity,2,,3,19,coordinate_descent,0.075,-0.24121906742677357
3,-0.24156576222614282,liquidity,2,,3,19,coordinate_descent,0.075,-0.24069262695500912
3,-0.24156576222614282,liquidity,3,,3,19,coordinate_descent,0.075,-0.24074440944848252
3,-0.24156576222614282,liquidity,3,,3,19,coordinate_descent,0.075,-0.24038711152857437
3,-0.24156576222614282,liquidity,4,,3,19,coordinate_descent,0.075,-0.2297171788939288
3,-0.24156576222614282,liquidity,4,,3,19,coordinate_descent,0.075,-0.23098066516315463
3,-0.24156576222614282,liquidity,5,,3,19,coordinate_descent,0.075,-0.2150769597586148
3,-0.24156576222614282,liquidity,5,,3,19,coordinate_descent,0.075,-0.2157713759423914
3,-0.24156576222614282,liquidity,0,,4,19,coordinate_descent,0.0375,-0.2410053413030805
3,-0.24156576222614282,liquidity,0,,4,19,coordinate_descent,0.0375,-0.24122468688525375
3,-0.24156576222614282,liquidity,1,,4,19,coordinate_descent,0.0375,-0.2412836549462895
3,-0.24156576222614282,liquidity,1,,4,19,coordinate_descent,0.0375,-0.24122468688525375
3,-0.24156576222614282,liquidity,2,,4,19,coordinate_descent,0.0375,-0.24156576222614282
3,-0.24156576222614282,liquidity,2,,4,19,coordinate_descent,0.0375,-0.2412836549462895
3,-0.24156576222614282,liquidity,3,,4,19,coordinate_descent,0.0375,-0.24136293557229546
3,-0.24156576222614282,liquidity,3,,4,19,coordinate_descent,0.0375,-0.24142610671366035
3,-0.24156576222614282,liquidity,4,,4,19,coordinate_descent,0.0375,-0.23989333530856677
3,-0.24156576222614282,liquidity,4,,4,19,coordinate_descent,0.0375,-0.23770201085973286
3,-0.24156576222614282,liquidity,5,,4,19,coordinate_descent,0.0375,-0.2363985823347544
3,-0.24156576222614282,liquidity,5,,4,19,coordinate_descent,0.0375,-0.2338486374134357
1,-0.2202274822387492,both,,0,,7,restart,,-0.11561084516327938
1,-0.2202274822387492,both,,1,,7,restart,,0.6282197930208845
1,-0.2202274822387492,both,,2,,7,restart,,0.2798611981587218
1,-0.2202274822387492,both,,3,,7,restart,,0.6857422361430633
1,-0.2202274822387492,both,,4,,7,restart,,0.6712422820381908
1,-0.2202274822387492,both,,5,,7,restart,,-0.1275968465914762
1,-0.2202274822387492,both,,6,,7,restart,,0.3107322736353458
1,-0.2202274822387492,both,,7,,7,restart,,-0.002498544002455607
1,-0.2202274822387492,both,,8,,7,restart,,-0.10435618955239755
1,-0.2202274822387492,both,,9,,7,restart,,-0.01447043252767164
1,-0.2202274822387492,both,,10,,7,restart,,-0.2202274822387492
1,-0.2202274822387492,both,,11,,7,restart,,0.055518598432434396
1,-0.2202274822387492,both,0,,0,7,coordinate_descent,0.6,-0.21421070053552024
1,-0.2202274822387492,both,0,,0,7,coordinate_descent,0.6,-0.19267436313920525
1,-0.2202274822387492,both,1,,0,7,coordinate_descent,0.6,0.6386600309139858
1,-0.2202274822387492,both,1,,0,7,coordinate_descent,0.6,0.6585740248463152
1,-0.21958316474856018,both,,0,,11,restart,,0.7624415512647055
1,-0.21958316474856018,both,,1,,11,restart,,0.032592051171653855
1,-0.21958316474856018,both,,2,,11,restart,,0.23599974066014318
1,-0.21958316474856018,both,,3,,11,restart,,-0.21071314161736723
1,-0.21958316474856018,both,,4,,11,restart,,0.43548800579859503
1,-0.21958316474856018,both,,5,,11,restart,,0.17011283897654517
1,-0.21958316474856018,both,,6,,11,restart,,0.40237271574215666
1,-0.21958316474856018,both,,7,,11,restart,,0.7338207996578909
1,-0.21958316474856018,both,,8,,11,restart,,0.22562288276665382
1,-0.21958316474856018,both,,9,,11,restart,,0.4937348756366053
1,-0.21958316474856018,both,,10,,11,restart,,0.7827067428836447
1,-0.21958316474856018,both,,11,,11,restart,,0.03733257090376237
1,-0.21958316474856018,both,0,,0,11,coordinate_descent,0.6,-0.1799874523382589
1,-0.21958316474856018,both,0,,0,11,coordinate_descent,0.6,-0.21958316474856018
1,-0.21958316474856018,both,1,,0,11,coordinate_descent,0.6,0.7957494426809795
1,-0.21958316474856018,both,1,,0,11,coordinate_descent,0.6,0.715817044308529
1,-0.21958316474856018,both,0,,1,11,coordinate_descent,0.3,-0.21816821770078954
1,-0.21958316474856018,both,0,,1,11,coordinate_descent,0.3,-0.21422883877323848
1,-0.21958316474856018,both,1,,1,11,coordinate_descent,0.3,0.19352883034373458
1,-0.21958316474856018,both,1,,1,11,coordinate_descent,0.3,0.08324446525406468
1,-0.22100546195683507,both,,0,,19,restart,,0.066342663063305
1,-0.22100546195683507,both,,1,,19,restart,,-0.11713285464394221
1,-0.22100546195683507,both,,2,,19,restart,,0.4826851276004588
1,-0.22100546195683507,both,,3,,19,restart,,0.44261443916812604
1,-0.22100546195683507,both,,4,,19,restart,,0.17480779842660926
1,-0.22100546195683507,both,,5,,19,restart,,1.0129441517416677
1,-0.22100546195683507,both,,6,,19,restart,,0.17058962495180036
1,-0.22100546195683507,both,,7,,19,restart,,0.0808370363155144
1,-0.22100546195683507,both,,8,,19,restart,,-0.0012602562271837661
1,-0.22100546195683507,both,,9,,19,restart,,-0.11021793033741838
1,-0.22100546195683507,both,,10,,19,restart,,-0.18458006019006895
1,-0.22100546195683507,both,,11,,19,restart,,0.5877510224135134
1,-0.22100546195683507,both,0,,0,19,coordinate_descent,0.6,-0.161677743571921
1,-0.22100546195683507,both,0,,0,19,coordinate_descent,0.6,-0.18907712333844304
1,-0.22100546195683507,both,1,,0,19,coordinate_descent,0.6,0.9074412131227069
1,-0.22100546195683507,both,1,,0,19,coordinate_descent,0.6,0.64634498988902
1,-0.22100546195683507,both,0,,1,19,coordinate_descent,0.3,-0.18936223028491317
1,-0.22100546195683507,both,0,,1,19,coordinate_descent,0.3,-0.18907712333844304
1,-0.22100546195683507,both,1,,1,19,coordinate_descent,0.3,0.3626523838139881
1,-0.22100546195683507,both,1,,1,19,coordinate_descent,0.3,0.026109008555544717
1,-0.22100546195683507,both,0,,2,19,coordinate_descent,0.15,-0.18757752767739333
1,-0.22100546195683507,both,0,,2,19,coordinate_descent,0.15,-0.1898795706617568
1,-0.22100546195683507,both,1,,2,19,coordinate_descent,0.15,0.01748825886048043
1,-0.22100546195683507,both,1,,2,19,coordinate_descent,0.15,-0.19430723357590707
1,-0.22100546195683507,both,0,,3,19,coordinate_descent,0.075,-0.19040656900060787
1,-0.22100546195683507,both,0,,3,19,coordinate_descent,0.075,-0.19787461786788169
1,-0.22100546195683507,both,1,,3,19,coordinate_descent,0.075,-0.22055317460079482
1,-0.22100546195683507,both,1,,3,19,coordinate_descent,0.075,-0.19787461786788169
1,-0.22100546195683507,both,0,,4,19,coordinate_descent,0.0375,-0.22000316506397455
1,-0.22100546195683507,both,0,,4,19,coordinate_descent,0.0375,-0.22100546195683507
1,-0.22100546195683507,both,1,,4,19,coordinate_descent,0.0375,-0.21177348565348092
1,-0.22100546195683507,both,1,,4,19,coordinate_descent,0.0375,-0.21689287250551964
2,-0.2136481886230313,both,,0,,7,restart,,0.45511620607466663
2,-0.2136481886230313,both,,1,,7,restart,,-0.18438314683992807
2,-0.2136481886230313,both,,2,,7,restart,,0.21425588092712708
2,-0.2136481886230313,both,,3,,7,restart,,-0.16994301074211313
2,-0.2136481886230313,both,,4,,7,restart,,0.4628157007366912
2,-0.2136481886230313,both,,5,,7,restart,,0.5476233342581481
2,-0.2136481886230313,both,,6,,7,restart,,0.45869456300015754
2,-0.2136481886230313,both,,7,,7,restart,,-0.1245026869622583
2,-0.2136481886230313,both,,8,,7,restart,,0.5937871474565547
2,-0.2136481886230313,both,,9,,7,restart,,0.020809441658088124
2,-0.2136481886230313,both,,10,,7,restart,,0.07162272987628293
2,-0.2136481886230313,both,,11,,7,restart,,0.5962603384911931
2,-0.2136481886230313,both,0,,0,7,coordinate_descent,0.6,-0.10240883249345512
2,-0.2136481886230313,both,0,,0,7,coordinate_descent,0.6,-0.2136481886230313
2,-0.2136481886230313,both,1,,0,7,coordinate_descent,0.6,-0.18629728296489528
2,-0.2136481886230313,both,1,,0,7,coordinate_descent,0.6,-0.20476132394739108
2,-0.2136481886230313,both,2,,0,7,coordinate_descent,0.6,-0.1441221360103359
2,-0.2136481886230313,both,2,,0,7,coordinate_descent,0.6,-0.16624685625415156
2,-0.2136481886230313,both,3,,0,7,coordinate_descent,0.6,0.6421965119693694
2,-0.2136481886230313,both,3,,0,7,coordinate_descent,0.6,0.5557706893783596
2,-0.2136481886230313,both,0,,1,7,coordinate_descent,0.3,-0.20476131568769385
2,-0.2136481886230313,both,0,,1,7,coordinate_descent,0.3,-0.21307589806460464
2,-0.2136481886230313,both,1,,1,7,coordinate_descent,0.3,-0.20548786542742192
2,-0.2136481886230313,both,1,,1,7,coordinate_descent,0.3,-0.2128006401191147
2,-0.2136481886230313,both,2,,1,7,coordinate_descent,0.3,-0.19255876375309525
2,-0.2136481886230313,both,2,,1,7,coordinate_descent,0.3,-0.16363607203728606
2,-0.2136481886230313,both,3,,1,7,coordinate_descent,0.3,0.14421976243214715
2,-0.2136481886230313,both,3,,1,7,coordinate_descent,0.3,0.024973591118088168
2,-0.21184626638473283,both,,0,,11,restart,,0.9832314385767961
2,-0.21184626638473283,both,,1,,11,restart,,-0.10648843602939687
2,-0.21184626638473283,both,,2,,11,restart,,0.11726660951404644
2,-0.21184626638473283,both,,3,,11,restart,,0.537063131492007
2,-0.21184626638473283,both,,4,,11,restart,,0.4157732753861967
2,-0.21184626638473283,both,,5,,11,restart,,0.4317797604921839
2,-0.21184626638473283,both,,6,,11,restart,,-0.08825771236492128
2,-0.21184626638473283,both,,7,,11,restart,,0.3435533993463036
2,-0.21184626638473283,both,,8,,11,restart,,0.7663598466445174
2,-0.21184626638473283,both,,9,,11,restart,,-0.06642167378854091
2,-0.21184626638473283,both,,10,,11,restart,,0.07674297986591043
2,-0.21184626638473283,both,,11,,11,restart,,1.0906854966387867
2,-0.21184626638473283,both,0,,0,11,coordinate_descent,0.6,-0.14337936365491802
2,-0.21184626638473283,both,0,,0,11,coordinate_descent,0.6,-0.10648843602939687
2,-0.21184626638473283,both,1,,0,11,coordinate_descent,0.6,-0.1583719120246665
2,-0.21184626638473283,both,1,,0,11,coordinate_descent,0.6,-0.14337936365491802
2,-0.21184626638473283,both,2,,0,11,coordinate_descent,0.6,1.3967126065078612
2,-0.21184626638473283,both,2,,0,11,coordinate_descent,0.6,0.9481432933915296
2,-0.21184626638473283,both,3,,0,11,coordinate_descent,0.6,0.490562452920248
2,-0.21184626638473283,both,3,,0,11,coordinate_descent,0.6,0.7578397485365569
2,-0.21184626638473283,both,0,,1,11,coordinate_descent,0.3,-0.14846937157908696
2,-0.21184626638473283,both,0,,1,11,coordinate_descent,0.3,-0.15925917335881828
2,-0.21184626638473283,both,1,,1,11,coordinate_descent,0.3,-0.16699263332171252
2,-0.21184626638473283,both,1,,1,11,coordinate_descent,0.3,-0.15925917335881828
2,-0.21184626638473283,both,2,,1,11,coordinate_descent,0.3,0.4778960717204724
2,-0.21184626638473283,both,2,,1,11,coordinate_descent,0.3,0.5384072660998547
2,-0.21184626638473283,both,3,,1,11,coordinate_descent,0.3,-0.06443957958814142
2,-0.21184626638473283,both,3,,1,11,coordinate_descent,0.3,0.26094083039112803
2,-0.21184626638473283,both,0,,2,11,coordinate_descent,0.15,-0.1653570789806718
2,-0.21184626638473283,both,0,,2,11,coordinate_descent,0.15,-0.1658507450118118
2,-0.21184626638473283,both,1,,2,11,coordinate_descent,0.15,-0.1697227893619852
2,-0.21184626638473283,both,1,,2,11,coordinate_descent,0.15,-0.16699263332171252
2,-0.21184626638473283,both,2,,2,11,coordinate_descent,0.15,-0.07538233033127273
2,-0.21184626638473283,both,2,,2,11,coordinate_descent,0.15,0.13193248134887078
2,-0.21184626638473283,both,3,,2,11,coordinate_descent,0.15,-0.19510192185769315
2,-0.21184626638473283,both,3,,2,11,coordinate_descent,0.15,-0.1697227893619852
2,-0.21184626638473283,both,0,,3,11,coordinate_descent,0.075,-0.19607785024465285
2,-0.21184626638473283,both,0,,3,11,coordinate_descent,0.075,-0.19510192185769315
2,-0.21184626638473283,both,1,,3,11,coordinate_descent,0.075,-0.19700680573687487
2,-0.21184626638473283,both,1,,3,11,coordinate_descent,0.075,-0.19607785024465285
2,-0.21184626638473283,both,2,,3,11,coordinate_descent,0.075,-0.1166791221966578
2,-0.21184626638473283,both,2,,3,11,coordinate_descent,0.075,-0.2085231663216749
2,-0.21184626638473283,both,3,,3,11,coordinate_descent,0.075,-0.20348474278134004
2,-0.21184626638473283,both,3,,3,11,coordinate_descent,0.075,-0.15451814766079908
2,-0.21184626638473283,both,0,,4,11,coordinate_descent,0.0375,-0.20746025145393654
2,-0.21184626638473283,both,0,,4,11,coordinate_descent,0.0375,-0.20949251783938005
2,-0.21184626638473283,both,1,,4,11,coordinate_descent,0.0375,-0.20963190262160425
2,-0.21184626638473283,both,1,,4,11,coordinate_descent,0.0375,-0.20949251783938005
2,-0.21184626638473283,both,2,,4,11,coordinate_descent,0.0375,-0.21184626638473283
2,-0.21184626638473283,both,2,,4,11,coordinate_descent,0.0375,-0.20963190262160425
2,-0.21184626638473283,both,3,,4,11,coordinate_descent,0.0375,-0.20243886285280757
2,-0.21184626638473283,both,3,,4,11,coordinate_descent,0.0375,-0.20818467924737283
2,-0.2323253429772299,both,,0,,19,restart,,0.06485981344465197
2,-0.2323253429772299,both,,1,,19,restart,,0.06818946845092813
2,-0.2323253429772299,both,,2,,19,restart,,0.7641738801080592
2,-0.2323253429772299,both,,3,,19,restart,,-0.13757248301807296
2,-0.2323253429772299,both,,4,,19,restart,,0.15730066224781364
2,-0.2323253429772299,both,,5,,19,restart,,0.5793572547821466
2,-0.2323253429772299,both,,6,,19,restart,,0.6663118569858383
2,-0.2323253429772299,both,,7,,19,restart,,0.5637409292531801
2,-0.2323253429772299,both,,8,,19,restart,,0.15081946347585543
2,-0.2323253429772299,both,,9,,19,restart,,0.8724941564279319
2,-0.2323253429772299,both,,10,,19,restart,,0.4155965172042002
2,-0.2323253429772299,both,,11,,19,restart,,-0.1871713190185539
2,-0.2323253429772299,both,0,,0,19,coordinate_descent,0.6,-0.15697526360054567
2,-0.2323253429772299,both,0,,0,19,coordinate_descent,0.6,-0.10484953189498347
2,-0.2323253429772299,both,1,,0,19,coordinate_descent,0.6,-0.1591556322039926
2,-0.2323253429772299,both,1,,0,19,coordinate_descent,0.6,-0.19701593850578908
2,-0.2323253429772299,both,2,,0,19,coordinate_descent,0.6,-0.19210182431234724
2,-0.2323253429772299,both,2,,0,19,coordinate_descent,0.6,-0.19990784260370403
2,-0.2323253429772299,both,3,,0,19,coordinate_descent,0.6,0.8904099380192905
2,-0.2323253429772299,both,3,,0,19,coordinate_descent,0.6,0.6725607146815253
2,-0.2323253429772299,both,0,,1,19,coordinate_descent,0.3,-0.17545038237040797
2,-0.2323253429772299,both,0,,1,19,coordinate_descent,0.3,-0.21079216427750122
2,-0.2323253429772299,both,1,,1,19,coordinate_descent,0.3,-0.21651611128652137
2,-0.2323253429772299,both,1,,1,19,coordinate_descent,0.3,-0.21079216427750122
2,-0.2323253429772299,both,2,,1,19,coordinate_descent,0.3,-0.22233458137969947
2,-0.2323253429772299,both,2,,1,19,coordinate_descent,0.3,-0.21651611128652137
2,-0.2323253429772299,both,3,,1,19,coordinate_descent,0.3,0.22976010203818362
2,-0.2323253429772299,both,3,,1,19,coordinate_descent,0.3,0.10237751651809203
2,-0.2323253429772299,both,0,,2,19,coordinate_descent,0.15,-0.21413618503543058
2,-0.2323253429772299,both,0,,2,19,coordinate_descent,0.15,-0.2264538050310816
2,-0.2323253429772299,both,1,,2,19,coordinate_descent,0.15,-0.2249629610910368
2,-0.2323253429772299,both,1,,2,19,coordinate_descent,0.15,-0.22722399341051291
2,-0.2323253429772299,both,2,,2,19,coordinate_descent,0.15,-0.20491670510504767
2,-0.2323253429772299,both,2,,2,19,coordinate_descent,0.15,-0.22832891652537102
2,-0.2323253429772299,both,3,,2,19,coordinate_descent,0.15,-0.11435973674350364
2,-0.2323253429772299,both,3,,2,19,coordinate_descent,0.15,-0.15747802572273156
2,-0.2323253429772299,both,0,,3,19,coordinate_descent,0.075,-0.2264864442028146
2,-0.2323253429772299,both,0,,3,19,coordinate_descent,0.075,-0.2293897944110091
2,-0.2323253429772299,both,1,,3,19,coordinate_descent,0.075,-0.2304868932724101
2,-0.2323253429772299,both,1,,3,19,coordinate_descent,0.075,-0.2293897944110091
2,-0.2323253429772299,both,2,,3,19,coordinate_descent,0.075,-0.23170648077104428
2,-0.2323253429772299,both,2,,3,19,coordinate_descent,0.075,-0.2304868932724101
2,-0.2323253429772299,both,3,,3,19,coordinate_descent,0.075,-0.20170257199659464
2,-0.2323253429772299,both,3,,3,19,coordinate_descent,0.075,-0.2105821802555346
2,-0.2323253429772299,both,0,,4,19,coordinate_descent,0.0375,-0.23112262224467592
2,-0.2323253429772299,both,0,,4,19,coordinate_descent,0.0375,-0.23212218722633565
2,-0.2323253429772299,both,1,,4,19,coordinate_descent,0.0375,-0.2322437123304517
2,-0.2323253429772299,both,1,,4,19,coordinate_descent,0.0375,-0.23212218722633565
2,-0.2323253429772299,both,2,,4,19,coordinate_descent,0.0375,-0.2307834197515754
2,-0.2323253429772299,both,2,,4,19,coordinate_descent,0.0375,-0.2323253429772299
2,-0.2323253429772299,both,3,,4,19,coordinate_descent,0.0375,-0.22536480643915768
2,-0.2323253429772299,both,3,,4,19,coordinate_descent,0.0375,-0.2268219123370181
3,-0.21159680433821643,both,,0,,7,restart,,0.9808586116386493
3,-0.21159680433821643,both,,1,,7,restart,,0.7312843371706335
3,-0.21159680433821643,both,,2,,7,restart,,0.18834338441646123
3,-0.21159680433821643,both,,3,,7,restart,,0.4463414502251882
3,-0.21159680433821643,both,,4,,7,restart,,-0.13692771217631627
3,-0.21159680433821643,both,,5,,7,restart,,0.26634362661830646
3,-0.21159680433821643,both,,6,,7,restart,,-0.1205959241779648
3,-0.21159680433821643,both,,7,,7,restart,,0.5980476595932745
3,-0.21159680433821643,both,,8,,7,restart,,0.354931842057308
3,-0.21159680433821643,both,,9,,7,restart,,0.007185263704629186
3,-0.21159680433821643,both,,10,,7,restart,,0.4720764310560158
3,-0.21159680433821643,both,,11,,7,restart,,1.3686400844939652
3,-0.21159680433821643,both,0,,0,7,coordinate_descent,0.6,-0.10475820817258433
3,-0.21159680433821643,both,0,,0,7,coordinate_descent,0.6,-0.1618881969461785
3,-0.21159680433821643,both,1,,0,7,coordinate_descent,0.6,-0.10734778283017726
3,-0.21159680433821643,both,1,,0,7,coordinate_descent,0.6,-0.13229574022958102
3,-0.21159680433821643,both,2,,0,7,coordinate_descent,0.6,-0.031553528088656635
3,-0.21159680433821643,both,2,,0,7,coordinate_descent,0.6,-0.03016819676050994
3,-0.21159680433821643,both,3,,0,7,coordinate_descent,0.6,0.975449703571351
3,-0.21159680433821643,both,3,,0,7,coordinate_descent,0.6,0.6909853338058471
3,-0.21159680433821643,both,4,,0,7,coordinate_descent,0.6,0.8879044938634908
3,-0.21159680433821643,both,4,,0,7,coordinate_descent,0.6,0.624605487641596
3,-0.21159680433821643,both,5,,0,7,coordinate_descent,0.6,0.8304370120857312
3,-0.21159680433821643,both,5,,0,7,coordinate_descent,0.6,0.5906596672791389
3,-0.21159680433821643,both,0,,1,7,coordinate_descent,0.3,-0.1511270919276242
3,-0.21159680433821643,both,0,,1,7,coordinate_descent,0.3,-0.16725024355296667
3,-0.21159680433821643,both,1,,1,7,coordinate_descent,0.3,-0.16014532440095297
3,-0.21159680433821643,both,1,,1,7,coordinate_descent,0.3,-0.1504833979614184
3,-0.21159680433821643,both,2,,1,7,coordinate_descent,0.3,-0.15487907621780406
3,-0.21159680433821643,both,2,,1,7,coordinate_descent,0.3,-0.10940349931713769
3,-0.21159680433821643,both,3,,1,7,coordinate_descent,0.3,0.35123543756264236
3,-0.21159680433821643,both,3,,1,7,coordinate_descent,0.3,-0.0069011344024237
3,-0.21159680433821643,both,4,,1,7,coordinate_descent,0.3,0.3081042431697464
3,-0.21159680433821643,both,4,,1,7,coordinate_descent,0.3,-0.03322294408299189
3,-0.21159680433821643,both,5,,1,7,coordinate_descent,0.3,0.2755320310405787
3,-0.21159680433821643,both,5,,1,7,coordinate_descent,0.3,-0.042011158363046544
3,-0.21159680433821643,both,0,,2,7,coordinate_descent,0.15,-0.16537233678409857
3,-0.21159680433821643,both,0,,2,7,coordinate_descent,0.15,-0.1672637879416343
3,-0.21159680433821643,both,1,,2,7,coordinate_descent,0.15,-0.16999767362540164
3,-0.21159680433821643,both,1,,2,7,coordinate_descent,0.15,-0.1672637879416343
3,-0.21159680433821643,both,2,,2,7,coordinate_descent,0.15,-0.16870917133232521
3,-0.21159680433821643,both,2,,2,7,coordinate_descent,0.15,-0.15326266723060428
3,-0.21159680433821643,both,3,,2,7,coordinate_descent,0.15,-0.0012527310265556032
3,-0.21159680433821643,both,3,,2,7,coordinate_descent,0.15,-0.1794432455168375
3,-0.21159680433821643,both,4,,2,7,coordinate_descent,0.15,-0.1688711276908447
3,-0.21159680433821643,both,4,,2,7,coordinate_descent,0.15,-0.020377594757873582
3,-0.21159680433821643,both,5,,2,7,coordinate_descent,0.15,-0.1702963124784027
3,-0.21159680433821643,both,5,,2,7,coordinate_descent,0.15,-0.013194948787631442
3,-0.21159680433821643,both,0,,3,7,coordinate_descent,0.075,-0.1763361566229687
3,-0.21159680433821643,both,0,,3,7,coordinate_descent,0.075,-0.18213462280472814
3,-0.21159680433821643,both,1,,3,7,coordinate_descent,0.075,-0.18001915527133222
