B,bitstring,capital_avg,cvar95,eta,exp_return,feasible,gamma,lambda,liquidity_avg,model_version,objective_scaled,objective_unscaled,q,selected_count,source,var95,variance,volatility,worst_scenario_return
4,00100011,0.11750000000000001,0.006444997103783397,0.25,8.981360384372126e-05,False,0.25,8.0,2.0208333333333335,base,-2.1428534720602146,-120.00008503729964,0.5,3,exact_enumeration,0.004885383177355723,9.55260838728081e-06,0.0030907294264106667,-0.011321551426582194
4,00100100,0.09250000000000001,0.005473862559169551,0.25,8.982017512998326e-05,False,0.25,8.0,1.8958333333333335,base,-1.7142831024220588,-96.00008621722147,0.5,2,exact_enumeration,0.004225102493588888,7.205907329782572e-06,0.0026843821132213224,-0.009616898495225007
4,00100101,0.14250000000000002,0.00682670235858894,0.25,0.00013026675042483978,False,0.25,8.0,2.3958333333333335,base,-2.1428541760393403,-120.0001244602262,0.5,3,exact_enumeration,0.005422712267210689,1.1613048445266091e-05,0.0034077923125193665,-0.010985458898638797
4,00100110,0.15500000000000003,0.007504377048378928,0.25,0.00016217305545129318,False,0.25,8.0,2.5208333333333335,base,-2.142854731313074,-120.00015555563057,0.5,3,exact_enumeration,0.005879400024094822,1.3234849753128262e-05,0.0036379733029707987,-0.01252863480901316
4,00100111,0.20500000000000002,0.00908594410130935,0.25,0.00020261963074614972,True,0.25,8.0,3.0208333333333335,base,-2.2857121975111587,-128.00019303626217,0.5,4,exact_enumeration,0.006926186710403914,1.916673710691674e-05,0.004377983223690646,-0.01389719521242695
4,00101000,0.0925,0.005174803887557674,0.25,5.64698285362403e-05,False,0.25,8.0,1.9208333333333334,base,-1.7142825180910388,-96.00005349460508,0.5,2,exact_enumeration,0.003936933777615179,5.950446881758414e-06,0.0024393537836399242,-0.008956284103413852
4,00101001,0.14250000000000002,0.006901244950075195,0.25,9.691640383109682e-05,False,0.25,8.0,2.4208333333333334,base,-2.142853590736225,-120.00009168317234,0.5,3,exact_enumeration,0.005125976760918063,1.0466462996067962e-05,0.0032351913384014806,-0.012841700449387752
4,00101010,0.155,0.006602539637501995,0.25,0.00012882270885755022,False,0.25,8.0,2.5458333333333334,base,-2.1428541559511056,-120.00012333528231,0.5,3,exact_enumeration,0.005408731175710681,1.097485311022325e-05,0.0033128315849471203,-0.01251606712463604
4,00101011,0.20500000000000002,0.008526645690974178,0.25,0.00016926928415240673,True,0.25,8.0,3.0458333333333334,base,-2.2857116211770943,-128.00016076147642,0.5,4,exact_enumeration,0.006388701320335548,1.7015615462837753e-05,0.004124998843980172,-0.016194936836984343
4,00101100,0.18,0.007534336613227885,0.25,0.00016927585543866875,False,0.25,8.0,2.9208333333333334,base,-2.1428548492953032,-120.00016216265143,0.5,3,exact_enumeration,0.006082515525616832,1.4226408025635501e-05,0.003771791089871694,-0.010857792194697447
4,00101101,0.23,0.008909022263888771,0.25,0.00020972243073352526,True,0.25,8.0,3.4208333333333334,base,-2.2857123202971232,-128.00019991229289,0.5,4,exact_enumeration,0.006971508445153889,1.962027572400336e-05,0.004429478041937149,-0.015200584531653398
4,00101110,0.2425,0.009246077003689393,0.25,0.00024162873575997868,True,0.25,8.0,3.5458333333333334,base,-2.2857128749976123,-128.00023097559546,0.5,4,exact_enumeration,0.007406267756717957,2.1306280576050297e-05,0.0046158726776255755,-0.014252241018533052
4,00101111,0.2925,0.010845739707640115,0.25,0.0002820753110548352,False,0.25,8.0,4.045833333333333,base,-2.142856738580235,-120.00026796286375,0.5,5,exact_enumeration,0.008242423142072988,2.8224894512723112e-05,0.005312710655844445,-0.01705651101196567
4,00110000,0.022500000000000006,0.0035120420148482554,0.25,0.0001137680260896557,False,0.25,8.0,1.5458333333333334,base,-1.7142835657839088,-96.0001121655479,0.5,2,exact_enumeration,0.002838976500848303,3.2049563816396626e-06,0.0017902391967666396,-0.004900400009333455
4,00110001,0.07250000000000001,0.005441716352079823,0.25,0.00015421460138451221,False,0.25,8.0,2.0458333333333334,base,-2.1428546416074834,-120.00015053210535,0.5,3,exact_enumeration,0.0042727941410988105,7.364992102099703e-06,0.0027138518939138338,-0.010483213841850558
4,00110010,0.085,0.005642129869194379,0.25,0.0001861209064109656,False,0.25,8.0,2.1708333333333334,base,-2.1428552059265162,-120.0001821340477,0.5,3,exact_enumeration,0.004490531530065471,7.97371743593315e-06,0.0028237771576264917,-0.009942534431520902
4,00110011,0.135,0.007623563765491845,0.25,0.00022656748170582215,True,0.25,8.0,2.6708333333333334,base,-2.2857126743308935,-128.00021973823198,0.5,4,exact_enumeration,0.00564354500412466,1.3658499394698145e-05,0.0036957407098845755,-0.01558901589789538
4,00110100,0.11000000000000001,0.006652241141425167,0.25,0.00022657405299208417,False,0.25,8.0,2.5458333333333334,base,-2.142855902189859,-120.00022112488932,0.5,3,exact_enumeration,0.005027261069232442,1.0898327324967027e-05,0.0033012614747952073,-0.011849575969975684
4,00110101,0.16000000000000003,0.00796014716273814,0.25,0.00026702062828694073,True,0.25,8.0,3.0458333333333334,base,-2.285713376370068,-128.00025905252096,0.5,4,exact_enumeration,0.006338616687679223,1.5936214629485376e-05,0.003992018866373927,-0.013218136373389474
4,00110110,0.17250000000000001,0.008510119204363373,0.25,0.0002989269333133941,True,0.25,8.0,3.1708333333333334,base,-2.2857139301747087,-128.00029006565597,0.5,4,exact_enumeration,0.0066194482688113525,1.7722554701210472e-05,0.004209816468827408,-0.016065885079289972
4,00110111,0.22250000000000003,0.009974611357124972,0.25,0.00033937350860825064,False,0.25,8.0,3.6708333333333334,base,-2.14285779693572,-120.00032723091454,0.5,5,exact_enumeration,0.007973242018732842,2.4285188244033776e-05,0.004928000430604058,-0.01645059007287671
4,00111000,0.11,0.006451768256013503,0.25,0.0001932237063983412,False,0.25,8.0,2.5708333333333333,base,-2.1428553179160588,-120.00018840547725,0.5,3,exact_enumeration,0.005062061066596184,9.636458294101749e-06,0.0031042645335250907,-0.010544906893612418
4,00111001,0.16,0.00803300839045666,0.25,0.0002336702816931977,True,0.25,8.0,3.0708333333333333,base,-2.2857127911241713,-128.0002262786714,0.5,4,exact_enumeration,0.006174938217268389,1.4783220597446127e-05,0.003844895394863965,-0.015356599252252709
4,00111010,0.17250000000000001,0.007941619658699219,0.25,0.0002655765867196511,True,0.25,8.0,3.1958333333333333,base,-2.2857133548699595,-128.00025784851198,0.5,4,exact_enumeration,0.006387274550771926,1.5456149475464337e-05,0.003931430970456474,-0.014362743643334046
4,00111011,0.2225,0.009704939257224732,0.25,0.0003060231620145076,False,0.25,8.0,3.6958333333333333,base,-2.142857220658875,-120.00029495933302,0.5,5,exact_enumeration,0.007292827139261339,2.2127658017113674e-05,0.00470400446610265,-0.02046240130829753
4,00111100,0.1975,0.00858153401611913,0.25,0.00030602973330076964,True,0.25,8.0,3.5708333333333333,base,-2.285714046274205,-128.00029656724348,0.5,4,exact_enumeration,0.006772528527938141,1.8924979567678542e-05,0.004350284998443038,-0.013090469669448124
4,00111101,0.24750000000000003,0.009994767065450851,0.25,0.0003464763085956262,False,0.25,8.0,4.070833333333333,base,-2.142857917838952,-120.00033400151187,0.5,5,exact_enumeration,0.008028096060622374,2.4949593455081228e-05,0.004994956802123641,-0.016218173427234035
4,00111110,0.26,0.01024534695264426,0.25,0.0003783826136220796,False,0.25,8.0,4.195833333333333,base,-2.1428584710703484,-120.00036498254511,0.5,5,exact_enumeration,0.008292302699215836,2.6800137070991084e-05,0.005176884880986932,-0.017860221038153018
4,00111111,0.31000000000000005,0.011812143233618592,0.25,0.00041882918891693614,False,0.25,8.0,4.695833333333333,base,-1.7142887352158978,-96.00040165444034,0.5,6,exact_enumeration,0.009385191977957504,3.4349497196698735e-05,0.005860844409869515,-0.021323975483278856
4,01000000,0.0025,0.0009416130075492924,0.25,1.664330537616968e-05,False,0.25,8.0,1.1,base,-0.9999978733455579,-56.00001652152805,0.5,1,exact_enumeration,0.0007760442825877505,2.4355464129118254e-07,0.000493512554339991,-0.0015607624314160607
4,01000001,0.052500000000000005,0.00392712512239859,0.25,5.7089880671026205e-05,False,0.25,8.0,1.6,base,-1.7142825487204456,-96.00005520985603,0.5,2,exact_enumeration,0.003093191384930421,3.760049276323672e-06,0.0019390846490866952,-0.00684797127340596
4,01000010,0.065,0.004077948360433601,0.25,8.89961856974796e-05,False,0.25,8.0,1.725,base,-1.7142831158058836,-96.00008696671748,0.5,2,exact_enumeration,0.003198957232138303,4.0589364694861735e-06,0.0020146802400098566,-0.006897016764607062
4,01000011,0.115,0.006205074756929637,0.25,0.00012944276099233613,False,0.25,8.0,2.225,base,-2.1428541837615738,-120.00012489267232,0.5,3,exact_enumeration,0.004734844649443467,9.100177342823621e-06,0.0030166500199432515,-0.011953773329450783
4,01000100,0.09000000000000001,0.005173232476575669,0.25,0.00012944933227859812,False,0.25,8.0,2.1,base,-1.714283814935075,-96.00012611804698,0.5,2,exact_enumeration,0.004029913813960228,6.6625705930076876e-06,0.002581195574342961,-0.00937133927082477
4,01000101,0.14,0.0065600829938540686,0.25,0.00016989590757345466,False,0.25,8.0,2.6,base,-2.1428548886665966,-120.00016436744917,0.5,3,exact_enumeration,0.005190406537991027,1.1056916812098489e-05,0.0033251942517841704,-0.009108683895742434
4,01000110,0.15250000000000002,0.007201314708265046,0.25,0.00020180221259990806,False,0.25,8.0,2.725,base,-2.1428554452376423,-120.00019553550321,0.5,3,exact_enumeration,0.0056367586770049655,1.2533418743152637e-05,0.003540256875306174,-0.012082406019935741
4,01000111,0.2025,0.008764494887752494,0.25,0.0002422487878947646,True,0.25,8.0,3.225,base,-2.2857129115499664,-128.00023302253226,0.5,4,exact_enumeration,0.006947732916059131,1.8452511200548396e-05,0.0042956386254605254,-0.01281534750443211
4,01001000,0.09,0.004896589320912465,0.25,9.609898568485516e-05,False,0.25,8.0,2.125,base,-1.7142832292254295,-96.00009331822741,0.5,2,exact_enumeration,0.0038348343775272383,5.561516517589267e-06,0.002358286775943347,-0.008849498124558118
4,01001001,0.14,0.0066940931879866435,0.25,0.0001365455609797117,False,0.25,8.0,2.625,base,-2.1428543019848556,-120.0001315131921,0.5,3,exact_enumeration,0.005164129101387534,1.0064737735506094e-05,0.0031724970820327155,-0.012734914470532018
4,01001010,0.1525,0.0065227406812812866,0.25,0.0001684518660061651,False,0.25,8.0,2.75,base,-2.1428548684970488,-120.00016323795178,0.5,3,exact_enumeration,0.005125957817826823,1.0427828472853361e-05,0.003229214838448096,-0.01072750107488945
4,01001011,0.2025,0.008351025695058217,0.25,0.0002088984413010216,True,0.25,8.0,3.25,base,-2.285712333837277,-128.00020067054334,0.5,4,exact_enumeration,0.006269077783814317,1.6455795929075148e-05,0.004056574408176823,-0.016827158739852934
4,01001100,0.1775,0.007367923569208239,0.25,0.0002089050125872836,False,0.25,8.0,3.125,base,-2.142855562767143,-120.0002021171712,0.5,3,exact_enumeration,0.0059160890614922594,1.3575682799555197e-05,0.0036845193444403567,-0.010674677801085273
4,01001101,0.2275,0.00870229358107344,0.25,0.00024935158788214014,True,0.25,8.0,3.625,base,-2.285713033883203,-128.0002398732101,0.5,4,exact_enumeration,0.006887849669542642,1.895675560153034e-05,0.004353935645083691,-0.014962190793988472
4,01001110,0.24,0.009029615484351834,0.25,0.00028125789290859356,True,0.25,8.0,3.75,base,-2.285713589881004,-128.00027100916236,0.5,4,exact_enumeration,0.007286606519972387,2.049746107676925e-05,0.0045274121832200405,-0.013876741978798788
4,01001111,0.29000000000000004,0.010634862463613627,0.25,0.0003217044682034501,False,0.25,8.0,4.25,base,-2.1428574535778666,-120.00030800282809,0.5,5,exact_enumeration,0.008467167169886906,2.740328011704935e-05,0.005234814239020268,-0.017688732914834263
4,01010000,0.020000000000000004,0.003167816943917576,0.25,0.00015339718323827058,False,0.25,8.0,1.75,base,-1.7142842778740892,-96.00015204269457,0.5,2,exact_enumeration,0.0025527622919679174,2.7089773431918186e-06,0.0016458971241216198,-0.0050157780797556615
4,01010001,0.07,0.0052071651450780925,0.25,0.00019384375853312712,False,0.25,8.0,2.25,base,-2.142855353811904,-120.00019041564944,0.5,3,exact_enumeration,0.0039735353304941,6.856218167259139e-06,0.002618438115988067,-0.011115435744719146
4,01010010,0.0825,0.005283332902693983,0.25,0.0002257500635595805,False,0.25,8.0,2.375,base,-2.142855919428249,-120.00022209024148,0.5,3,exact_enumeration,0.004281692898650509,7.319644124284563e-06,0.0027054840831696944,-0.010121580135800484
4,01010011,0.1325,0.007329723132539464,0.25,0.00026619663885443703,True,0.25,8.0,2.875,base,-2.285713387946866,-128.00025970082322,0.5,4,exact_enumeration,0.0056128822390411025,1.299163118665684e-05,0.003604390543026219,-0.01622123780076397
4,01010100,0.10750000000000001,0.006419137241206984,0.25,0.000266203210140699,False,0.25,8.0,2.75,base,-2.1428566166174883,-120.00026113293343,0.5,3,exact_enumeration,0.004944475574517265,1.0140553424608025e-05,0.0031844235623748334,-0.009938087109769088
4,01010101,0.15750000000000003,0.00773696968569164,0.25,0.00030664978543555555,True,0.25,8.0,3.25,base,-2.2857140909119367,-128.0002990669625,0.5,4,exact_enumeration,0.0062552947171178345,1.5165645832733658e-05,0.0038943094166660227,-0.011977009919700474
4,01010110,0.17,0.008221421321280103,0.25,0.0003385560904620089,True,0.25,8.0,3.375,base,-2.28571464601389,-128.00033015274718,0.5,4,exact_enumeration,0.006553957952946256,1.680668652765073e-05,0.004099595898091753,-0.015690386039555707
4,01010111,0.22000000000000003,0.009715387444012326,0.25,0.00037900266575686546,False,0.25,8.0,3.875,base,-2.142858512889141,-120.00036732440321,0.5,5,exact_enumeration,0.007945167941192462,2.335652517408131e-05,0.0048328589027698,-0.017082811975745297
4,01011000,0.1075,0.00618772739193302,0.25,0.00023285286354695608,False,0.25,8.0,2.775,base,-2.142856030965062,-120.00022833631816,0.5,3,exact_enumeration,0.005002989307783232,9.033090766348484e-06,0.003005510067583951,-0.010438120914756684
4,01011001,0.1575,0.007786090273292645,0.25,0.0002732994388418126,True,0.25,8.0,3.275,base,-2.2857135042874153,-128.00026621590973,0.5,4,exact_enumeration,0.006133163875632009,1.4167058173300146e-05,0.003763915271801445,-0.015988821155121298
4,01011010,0.16999999999999998,0.007703074883692748,0.25,0.000305205743868266,True,0.25,8.0,3.4,base,-2.2857140693305156,-128.00029785840002,0.5,4,exact_enumeration,0.00619549598834743,1.4694687674510331e-05,0.0038333650588628174,-0.014994965546202636
4,01011011,0.22,0.009439498915991763,0.25,0.00034565231916312253,False,0.25,8.0,3.9,base,-2.142857935233671,-120.0003349756185,0.5,5,exact_enumeration,0.007337863708006323,2.135340131976695e-05,0.004620974066121444,-0.02109462321116612
4,01011100,0.195,0.00840421293221678,0.25,0.0003456588904493845,True,0.25,8.0,3.775,base,-2.2857147616606577,-128.00033662898187,0.5,4,exact_enumeration,0.006624616195358138,1.8059817178014117e-05,0.0042496843621631615,-0.011720950849555026
4,01011101,0.24500000000000002,0.009769475957739854,0.25,0.00038610546574424106,False,0.25,8.0,4.275,base,-2.142858633339644,-120.00037406964768,0.5,5,exact_enumeration,0.007766882849579522,2.407163616902409e-05,0.004906285373785762,-0.016850395330102623
4,01011110,0.2575,0.010040149088256596,0.25,0.00041801177077069443,False,0.25,8.0,4.4,base,-2.1428591878683525,-120.00040512333061,0.5,5,exact_enumeration,0.008031324540983093,2.5776880408125925e-05,0.005077093697000866,-0.017484721998418756
4,01011111,0.3075,0.011601757875764722,0.25,0.00045845834606555097,False,0.25,8.0,4.9,base,-1.714289452128142,-96.00044180162325,0.5,6,exact_enumeration,0.009257388496460918,3.331344563744085e-05,0.005771780109934963,-0.021956197386147448
4,01100000,0.0075,0.0019788951280675657,0.25,-6.342546396275506e-06,False,0.25,8.0,1.9958333333333336,base,-1.7142814415917358,-95.99999321049813,0.5,2,exact_enumeration,0.001593220361476143,8.939109191866369e-07,0.0009454686241153838,-0.0038532297084864038
4,01100001,0.0575,0.004384003392693422,0.25,3.410402889858102e-05,False,0.25,8.0,2.4958333333333336,base,-2.1428525207042126,-120.00003176123454,0.5,3,exact_enumeration,0.003484963215712876,4.68558870700485e-06,0.0021646220702480263,-0.006964062978979845
4,01100010,0.07,0.004668178370620876,0.25,6.60103339250344e-05,False,0.25,8.0,2.6208333333333336,base,-2.1428530865502013,-120.00006344868663,0.5,3,exact_enumeration,0.003648242994693232,5.123294568619049e-06,0.002263469586413533,-0.006820585176065698
4,01100011,0.12000000000000001,0.0067633704480880895,0.25,0.00010645690921989094,True,0.25,8.0,3.1208333333333336,base,-2.2857105582434807,-128.00010123704993,0.5,4,exact_enumeration,0.005115154305878264,1.043971859474222e-05,0.003231055337616832,-0.01206986503502467
4,01100100,0.09500000000000001,0.005759308129278016,0.25,0.00010646348050615293,False,0.25,8.0,2.9958333333333336,base,-2.1428537828249206,-120.00010244016534,0.5,3,exact_enumeration,0.004505845356424461,8.046630305442314e-06,0.002836658299027628,-0.009695526979344837
4,01100101,0.14500000000000002,0.007052955972334374,0.25,0.00014691005580100947,True,0.25,8.0,3.4958333333333336,base,-2.285711260294031,-128.00014055197596,0.5,4,exact_enumeration,0.00575485858429953,1.2716159677318836e-05,0.0035659724728773264,-0.010395051482320459
4,01100110,0.15750000000000003,0.0078082508179283675,0.25,0.00017881636082746284,True,0.25,8.0,3.6208333333333336,base,-2.2857118156256284,-128.00017165062067,0.5,4,exact_enumeration,0.006023297495422451,1.4331480276824684e-05,0.003785694160497475,-0.012653189282972946
4,01100111,0.20750000000000002,0.009328188334607669,0.25,0.00021926293612231938,False,0.25,8.0,4.120833333333334,base,-2.1428556856755416,-120.00020900005813,0.5,5,exact_enumeration,0.00717427062663775,2.0525755887006163e-05,0.004530535938165171,-0.013693539216540178
4,01101000,0.095,0.005425480475803111,0.25,7.311313391240997e-05,False,0.25,8.0,3.0208333333333335,base,-2.142853199243604,-120.0000697595325,0.5,3,exact_enumeration,0.004220123256450131,6.707202840668446e-06,0.0025898267974265084,-0.009088377949103218
4,01101001,0.14500000000000002,0.007141387818849183,0.25,0.00011355970920726651,True,0.25,8.0,3.5208333333333335,base,-2.285710675740619,-128.0001078169056,0.5,4,exact_enumeration,0.0053025761876426495,1.1485607211370999e-05,0.003389042226259655,-0.012922042885271703
4,01101010,0.1575,0.00692074849363875,0.25,0.0001454660142337199,True,0.25,8.0,3.6458333333333335,base,-2.285711241013363,-128.0001394722559,0.5,4,exact_enumeration,0.005600855397861813,1.1987516617169963e-05,0.003462299325184055,-0.012778591745638727
4,01101011,0.20750000000000002,0.008807669016689607,0.25,0.00018591258952857642,False,0.25,8.0,4.145833333333334,base,-2.142855110091181,-120.00017676725594,0.5,5,exact_enumeration,0.0066707947054389,1.8290667226177472e-05,0.0042767589628335935,-0.01694325044542682
4,01101100,0.1825,0.00790714518948728,0.25,0.00018591916081483844,True,0.25,8.0,4.020833333333334,base,-2.285711932428985,-128.0001781916245,0.5,4,exact_enumeration,0.006365825496212418,1.545507255717355e-05,0.0039312940054355575,-0.01099886550960534
4,01101101,0.2325,0.009225681866121865,0.25,0.00022636573610969497,False,0.25,8.0,4.520833333333334,base,-2.142855807282634,-120.00021581007184,0.5,5,exact_enumeration,0.007221765855300758,2.111132851193441e-05,0.00459470657517261,-0.01545417233188981
4,01101110,0.245,0.009591166225742203,0.25,0.00025827204113614834,False,0.25,8.0,4.645833333333334,base,-2.1428563620409866,-120.00024687661477,0.5,5,exact_enumeration,0.007908608943541388,2.2790852655625024e-05,0.00477397660819835,-0.014447525241835991
4,01101111,0.29500000000000004,0.01113666903764957,0.25,0.0002987186164310049,False,0.25,8.0,5.145833333333334,base,-1.7142866294754375,-96.00028373268901,0.5,6,exact_enumeration,0.008732183838372756,2.9971854848690842e-05,0.005474655683117509,-0.017804824620408145
4,01110000,0.025,0.0037718902249214495,0.25,0.0001304113314658254,False,0.25,8.0,2.6458333333333335,base,-2.142854248734185,-120.00012853114737,0.5,3,exact_enumeration,0.0031333460818523313,3.7603681918697444e-06,0.0019391668808717171,-0.00579085232128696
4,01110001,0.07500000000000001,0.005654582990311926,0.25,0.00017085790676068193,True,0.25,8.0,3.1458333333333335,base,-2.2857117284095887,-128.0001667665107,0.5,4,exact_enumeration,0.004463547959739087,8.182792168722789e-06,0.002860558017017447,-0.011231527450293032
4,01110010,0.08750000000000001,0.005874905928306715,0.25,0.00020276421178713533,True,0.25,8.0,3.2708333333333335,base,-2.285712292786485,-128.0001983716934,0.5,4,exact_enumeration,0.004659485654516043,8.78503679419991e-06,0.00296395627400269,-0.01023767184137437
4,01110011,0.1375,0.007886626812907095,0.25,0.00024321078708199186,False,0.25,8.0,3.7708333333333335,base,-2.142856165042692,-120.00023584468357,0.5,5,exact_enumeration,0.005850437150964646,1.4732207009357912e-05,0.0038382557248518383,-0.016337329506337855
4,01110100,0.11250000000000002,0.00690297973253645,0.25,0.00024321735836825383,True,0.25,8.0,3.6458333333333335,base,-2.2857129871212516,-128.0002372545345,0.5,4,exact_enumeration,0.005458945588173857,1.1925647707825124e-05,0.0034533531107932077,-0.011259168553657346
4,01110101,0.16250000000000003,0.008178485494313114,0.25,0.0002836639336631104,False,0.25,8.0,4.145833333333333,base,-2.1428568651532895,-120.00027505097202,0.5,5,exact_enumeration,0.006567958705947067,1.7225923268736476e-05,0.00415041242152349,-0.012627728957071135
4,01110110,0.17500000000000002,0.008764217246642664,0.25,0.00031557023868956376,False,0.25,8.0,4.270833333333334,base,-2.142857419015794,-120.00030606734734,0.5,5,exact_enumeration,0.007001139524485339,1.9005782632105246e-05,0.004359562206472715,-0.016261169302592915
4,01110111,0.22500000000000003,0.010261293863148327,0.25,0.0003560168139844203,False,0.25,8.0,4.770833333333334,base,-1.714287689628633,-96.00034310141177,0.5,6,exact_enumeration,0.008204013216174522,2.5830804431321558e-05,0.005082401443345611,-0.017198903681319183
4,01111000,0.1125,0.006752815447405647,0.25,0.00020986701177451087,True,0.25,8.0,3.6708333333333334,base,-2.285712403597155,-128.00020457710596,0.5,4,exact_enumeration,0.005302838440646474,1.0579811660210136e-05,0.0032526622419504513,-0.01062524932949637
4,01111001,0.1625,0.00829309271493172,0.25,0.0002503135870693674,False,0.25,8.0,4.170833333333333,base,-2.1428562806570968,-120.00024231910598,0.5,5,exact_enumeration,0.0063276829352765015,1.5988962219947516e-05,0.003998620039457052,-0.016104912860695184
4,01111010,0.175,0.008197911397773473,0.25,0.00028221989209582083,False,0.25,8.0,4.295833333333333,base,-2.1428568444607485,-120.0002738921869,0.5,5,exact_enumeration,0.0067632802617861795,1.6655410389609403e-05,0.004081104065030614,-0.015111057251776522
4,01111011,0.225,0.009924481544206333,0.25,0.00032266646739067737,False,0.25,8.0,4.795833333333333,base,-1.7142871141014915,-96.00031087181384,0.5,6,exact_enumeration,0.007681898117809005,2.3589307187651744e-05,0.004856882455614069,-0.02121071491674001
4,01111100,0.2,0.008919081983421973,0.25,0.0003226730386769393,False,0.25,8.0,4.670833333333333,base,-2.142857533936418,-120.00031250291792,0.5,5,exact_enumeration,0.007200866847918913,2.034024150641494e-05,0.004510015688045324,-0.012500062253129786
4,01111101,0.25,0.010278423078752567,0.25,0.00036311961397179584,False,0.25,8.0,5.170833333333333,base,-1.714287809352994,-96.00034980599224,0.5,6,exact_enumeration,0.008371233656002437,2.6627243650210635e-05,0.005160159265973351,-0.016966487035676513
4,01111110,0.2625,0.01058338175214973,0.25,0.00039502591899824926,False,0.25,8.0,5.295833333333333,base,-1.714288362642253,-96.00038079026575,0.5,6,exact_enumeration,0.008472100796374251,2.8471306557764168e-05,0.005335851062179694,-0.01805550526145596
4,01111111,0.3125,0.012087465641231986,0.25,0.0004354724942931058,False,0.25,8.0,5.795833333333333,base,-1.0000050306396329,-56.000417330966854,0.5,7,exact_enumeration,0.009685033228038976,3.6283054939864816e-05,0.006023541727245261,-0.022072289091721334
4,10000000,0.00125,0.000376656141902831,0.25,1.1345349846111172e-05,False,0.25,8.0,1.0833333333333333,base,-0.9999977805963074,-56.000011327557445,0.5,1,exact_enumeration,0.00028971850128952547,3.5584805566369624e-08,0.00018863935317523124,-0.0006319883498381533
4,10000001,0.051250000000000004,0.003736434929049022,0.25,5.17919251409677e-05,False,0.25,8.0,1.5833333333333333,base,-1.7142824575451177,-96.00005010402529,0.5,2,exact_enumeration,0.0029120991129165576,3.3757996952661176e-06,0.0018373349436795997,-0.006563013453097153
4,10000010,0.06375,0.0038896543230597016,0.25,8.369823016742109e-05,False,0.25,8.0,1.7083333333333333,base,-1.7142830244924436,-96.00008185315242,0.5,2,exact_enumeration,0.003018849682291806,3.6901554832032907e-06,0.0019209777414648226,-0.0069420147851474955
4,10000011,0.11375,0.006012678606373179,0.25,0.00012414480546227763,False,0.25,8.0,2.208333333333333,base,-2.1428540940220566,-120.00011986724715,0.5,3,exact_enumeration,0.0044864580636930565,8.555116611207996e-06,0.0029249130946419582,-0.011668815509141976
4,10000100,0.08875000000000001,0.005004869091411503,0.25,0.00012415137674853962,False,0.25,8.0,2.083333333333333,base,-1.7142837252655045,-96.00012109653888,0.5,2,exact_enumeration,0.003809938202612663,6.1096757425963514e-06,0.00247177582773931,-0.008669512229314716
4,10000101,0.13875,0.006397937331978785,0.25,0.00016459795204339615,False,0.25,8.0,2.583333333333333,base,-2.142854800570948,-120.00015943408093,0.5,3,exact_enumeration,0.005082429981018403,1.032774221635441e-05,0.003213680478260776,-0.009975676052170531
4,10000110,0.15125,0.0070248162008676885,0.25,0.00019650425706984953,False,0.25,8.0,2.708333333333333,base,-2.142855357003883,-120.00019059440069,0.5,3,exact_enumeration,0.005490556746587277,1.1819712742183229e-05,0.0034379809106775488,-0.011855047779012369
4,10000111,0.20125,0.008620527811050653,0.25,0.00023695083236470606,True,0.25,8.0,3.208333333333333,base,-2.2857128248901297,-128.00022816956962,0.5,4,exact_enumeration,0.006628652309251389,1.7562525454246245e-05,0.0041907666905050016,-0.012887412365958684
4,10001000,0.08875,0.0047775268410776344,0.25,9.080103015479666e-05,False,0.25,8.0,2.1083333333333334,base,-1.7142831388228084,-96.00008825566837,0.5,2,exact_enumeration,0.0036071111674000297,5.090723575778135e-06,0.0022562631884995455,-0.008892545482262943
4,10001001,0.13874999999999998,0.006485430955422225,0.25,0.00013124760544965317,False,0.25,8.0,2.6083333333333334,base,-2.1428542131561565,-120.00012653877293,0.5,3,exact_enumeration,0.004794639032684922,9.41766504836222e-06,0.0030688214428933823,-0.012777961828236843
4,10001010,0.15125,0.006283071838489526,0.25,0.0001631539104761066,False,0.25,8.0,2.7333333333333334,base,-2.1428547795302384,-120.00015825579828,0.5,3,exact_enumeration,0.004961688430676158,9.796224380484161e-06,0.0031298920716989844,-0.010454693876913909
4,10001011,0.20124999999999998,0.008129751563186504,0.25,0.00020360048577096313,True,0.25,8.0,3.2333333333333334,base,-2.2857122464443895,-128.00019577652972,0.5,4,exact_enumeration,0.006015439346003851,1.5647912091373204e-05,0.00395574418932433,-0.01654220091954413
4,10001100,0.17625000000000002,0.0071442070187657265,0.25,0.00020360705705722512,False,0.25,8.0,3.1083333333333334,base,-2.1428554754442017,-120.00019722707464,0.5,3,exact_enumeration,0.005692624233717715,1.2759964843057543e-05,0.0035721092988677634,-0.010026652010261044
4,10001101,0.22625,0.008495072136397032,0.25,0.00024405363235208163,True,0.25,8.0,3.6083333333333334,base,-2.285712948134184,-128.0002350712534,0.5,4,exact_enumeration,0.006544154927155858,1.796475789969994e-05,0.004238485330834583,-0.014785656997172675
4,10001110,0.23875000000000002,0.008760928484632965,0.25,0.00027595993737853503,True,0.25,8.0,3.7333333333333334,base,-2.2857135039938736,-128.00026619947138,0.5,4,exact_enumeration,0.007075551942901963,1.9520931969713526e-05,0.004418249876332656,-0.013649383737875416
