B,backend,best_feasible_sampled_bitstring,best_feasible_sampled_objective_unscaled,best_feasible_scaled_objective_in_distribution,circuit_depth,connectivity_mode,edge_count,eta,expected_scaled_objective,feasible_probability_mass,gamma,lambda,model_version,noise_model,noise_strength,notes,optimal_bitstring_probability,p,q,qaoa_best_bitstring,qaoa_best_probability,qaoa_expected_energy,readout_error,run_id,seed,two_qubit_gate_count,var_alpha
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.113285586629506,0.35803627532846066,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.002569672040739762,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.0,capital-p1-seed11-pruned-depolarizing-ns1.00-ro0.000,11,24,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.1087218112020403,0.35377656566874616,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.0026899768600992034,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.01,capital-p1-seed11-pruned-depolarizing-ns1.00-ro0.010,11,24,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.099870851494362,0.345748387838583,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.0029055506058111957,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.03,capital-p1-seed11-pruned-depolarizing-ns1.00-ro0.030,11,24,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.1005691852326316,0.3487016429362155,0.25,8.0,capital,depolarizing,2.0,Used approximate noise fallback.,0.002717150108416638,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.0,capital-p1-seed11-pruned-depolarizing-ns2.00-ro0.000,11,24,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.096508976975856,0.34491194981771855,0.25,8.0,capital,depolarizing,2.0,Used approximate noise fallback.,0.0028241804889987364,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.01,capital-p1-seed11-pruned-depolarizing-ns2.00-ro0.010,11,24,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,21,pruned,12,0.25,-2.08863463253086,0.33776960146361096,0.25,8.0,capital,depolarizing,2.0,Used approximate noise fallback.,0.00301596781863286,1,0.5,11110000,0.008776115039943215,-0.21957812252975198,0.03,capital-p1-seed11-pruned-depolarizing-ns2.00-ro0.030,11,24,0.95
4,cirq_ideal,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.219039155071068,0.6521357937378889,0.25,8.0,capital,none,0.0,,0.009332974888364138,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-none-ns0.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.219039155071068,0.6521357937378889,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.009332974888364138,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-one_zone-ns0.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.2102875400166835,0.6182021788320075,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.008847349288340302,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-one_zone-ns0.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.193314709413305,0.5594292950733226,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.00800617110731172,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-one_zone-ns0.00-ro0.030,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1654464235596613,0.5603014575064509,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.008016994102935835,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-one_zone-ns1.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.158817075155969,0.5345967442152454,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.0076491327109177686,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-one_zone-ns1.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1459601559739094,0.49007628476804177,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.007011940238788642,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-one_zone-ns1.00-ro0.030,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.111853692048261,0.46846712127501283,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.006701013317507531,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-one_zone-ns2.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1073466102952514,0.45099130959848405,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.0064509161334952506,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-one_zone-ns2.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.098605602534514,0.42072327446276114,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.006017709370265548,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-one_zone-ns2.00-ro0.030,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.219039155071068,0.6521357937378889,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.009332974888364138,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-two_zone-ns0.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.2102875400166835,0.6182021788320075,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.008847349288340302,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-two_zone-ns0.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.193314709413305,0.5594292950733226,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.00800617110731172,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-two_zone-ns0.00-ro0.030,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.178844606437515,0.5832600415643104,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.008345989299292911,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-two_zone-ns1.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1716846913711474,0.5554981028694362,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.00794868685527342,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-two_zone-ns1.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.157798794333759,0.5074145373443618,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.00726049795591941,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-two_zone-ns1.00-ro0.030,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1386500578039622,0.5143842893907318,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.007359003710221683,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.0,capital-p1-seed19-naive-two_zone-ns2.00-ro0.000,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.133081842725611,0.49279402690686497,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.007050024422206513,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.01,capital-p1-seed19-naive-two_zone-ns2.00-ro0.010,19,56,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,87,naive,28,0.25,-2.1222828792542106,0.45539977961540146,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.006514824804527094,1,0.5,11110000,0.009332976189622758,-0.22100095676068912,0.03,capital-p1-seed19-naive-two_zone-ns2.00-ro0.030,19,56,0.95
